# Program:featureCounts v1.4.6; Command:"featureCounts" "-a" "Probes.FC.annotation.HG19.txt" "-o" "RNA-seq_pluri.txt" "-F" "SAF" "-O" "/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H18489_LCL/accepted_hits.bam" "/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H28834_day_20/accepted_hits.bam" "/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H20961_FB/accepted_hits.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18489/H18489.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18507/H18507.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18508/H18508.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18516/H18516.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18855/H18855.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18856/H18856.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18858/H18858.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19098/H19098.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19101/H19101.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19239/H19239.bam" "/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19257/H19257.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H18489_LCL/accepted_hits.bam	/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H28834_day_20/accepted_hits.bam	/mnt/gluster/home/ireneg/ipsc_paper/mapped_data/H20961_FB/accepted_hits.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18489/H18489.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18507/H18507.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18508/H18508.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18516/H18516.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18855/H18855.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18856/H18856.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H18858/H18858.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19098/H19098.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19101/H19101.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19239/H19239.bam	/mnt/lustre/home/nbanovich/iPSCs/Yoruba_project/RNA-seq/Data/mapped_data/H19257/H19257.bam
ILMN_1774955	chr16	21906759	21906809	+	51	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ILMN_3245236	chr16	30681858	30681908	-	51	488	56	71	19	35	21	27	33	24	19	14	14	23	24
ILMN_1893201	chr11	31177287	31177337	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1715273	chr11	85669182	85669232	+	51	249	80	288	96	143	91	125	133	137	122	58	86	172	154
ILMN_1778709	chr11	85701377	85701427	+	51	93	0	40	14	8	18	24	24	19	8	7	6	21	13
ILMN_3248515	chr1	152692803	152692853	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3290690	chr15	57138695	57138745	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1904682	chr5	10204034	10204084	-	51	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ILMN_2413084	chr11	122928428	122928478	+	51	1488	194	1215	544	219	630	1123	1029	868	482	581	374	1392	2582
ILMN_1673461	chr1	33820540	33820590	+	51	0	0	4	0	2	4	0	4	1	2	0	2	3	3
ILMN_1771172	chr9	69372819	69372869	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1724341	chrX	111003174	111003224	-	51	78	6	16	41	45	51	33	50	48	47	12	13	37	106
ILMN_1669607	chr16	30768352	30768402	-	51	129	26	27	51	69	35	53	59	31	29	18	31	41	69
ILMN_3309284	chr1	98511676	98511726	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1861045	chr3	24549260	24549310	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2308689	chr2	27282054	27282104	-	51	44	18	23	19	41	38	38	61	36	27	23	27	42	31
ILMN_1669572	chr19	648087	648137	+	51	193	10	42	67	123	89	125	102	60	70	16	63	69	139
ILMN_1790741	chr19	647611	647661	+	51	71	13	20	48	66	33	43	34	35	26	11	33	32	48
ILMN_1722674	chr11	62558256	62558306	+	51	102	15	19	76	106	96	81	92	77	26	50	42	90	78
ILMN_1812395	chr5	154092613	154092663	-	51	0	0	0	2	2	6	11	13	0	4	0	2	4	3
ILMN_3249692	chr1	143375243	143375293	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1659054	chr22	51018675	51018725	+	51	260	4	74	39	56	34	55	77	54	43	41	19	44	52
ILMN_1843361	chr6	72030956	72031006	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1907182	chr4	186313423	186313473	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1681053	chr7	141896009	141896059	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1781761	chr6	46112963	46113013	-	51	74	0	4	2	5	7	4	8	3	7	4	4	5	7
ILMN_1725594	chr10	15820288	15820338	+	51	37	24	28	10	15	13	11	13	7	9	4	9	17	7
ILMN_1828625	chr14	79715292	79715342	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1738116	chr12	108983761	108983811	+	51	8	0	332	0	0	0	0	0	0	0	0	0	1	0
ILMN_1701906	chr17	72537362	72537412	+	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2258897	chr18	11881875	11881925	-	51	0	0	3	14	2	12	16	34	27	10	7	6	25	19
ILMN_1746027	chr18	11881528	11881578	-	51	0	0	0	8	12	9	24	23	22	8	7	9	29	19
ILMN_1750859	chr8	87586957	87587007	+	51	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ILMN_1712067	chr16	57738878	57738928	-	51	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ILMN_1792152	chr16	57765075	57765125	-	51	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ILMN_3244678	chr7	45145615	45145665	+	51	6	0	1	0	0	0	2	2	0	0	0	0	0	4
ILMN_1681721	chr12	121465560	121465610	+	51	128	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3216979	chr6	39926482	39926532	+	51	0	0	0	101	114	143	115	166	127	65	61	58	129	165
ILMN_3267232	chr3	195281643	195281693	-	51	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ILMN_1676322	chr1	27276394	27276444	+	51	1	1	0	37	31	21	27	44	27	18	18	17	32	57
ILMN_1805149	chr19	40903950	40904000	+	51	1	0	1	0	1	2	3	2	3	1	2	0	3	0
ILMN_1786648	chr19	40899999	40900049	+	51	6	7	5	8	17	13	10	12	13	3	3	5	8	7
ILMN_1781102	chr14	50576180	50576230	+	51	97	1	14	11	11	16	19	36	25	17	10	15	16	36
ILMN_1722923	chr3	9074383	9074433	+	51	6	0	1	2	3	5	3	4	8	0	1	1	6	0
ILMN_2092850	chr4	84223336	84223386	+	51	16	0	3	5	2	7	4	5	6	5	1	3	8	2
ILMN_1856179	chr1	180858908	180858958	+	51	11	36	3	10	12	6	9	5	7	1	3	5	7	3
ILMN_1657818	chr3	121516039	121516089	+	51	129	0	25	37	38	40	45	63	46	45	31	34	64	40
ILMN_2293322	chr2	74428539	74428589	-	51	57	3	48	3	1	17	11	11	7	5	2	5	26	11
ILMN_2405521	chr2	74441558	74441608	-	51	622	7	325	250	237	300	388	404	335	402	77	254	597	381
ILMN_1718831	chr1	25824904	25824954	-	51	87	7	26	16	10	16	15	9	13	5	3	10	16	35
ILMN_1680179	chr15	66794370	66794420	+	51	17	0	1	3	5	5	5	12	12	1	6	3	6	10
ILMN_2357272	chr6	136580802	136580852	+	51	357	7	120	131	138	44	152	83	78	136	47	110	147	290
ILMN_1651604	chr19	45808264	45808314	-	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1735513	chr3	138359736	138359786	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1682911	chr1	222860854	222860904	+	51	1	0	3	0	0	0	0	0	0	0	0	0	0	0
ILMN_2389429	chr4	52780811	52780861	-	51	92	5	48	27	24	20	39	41	39	33	25	23	65	59
ILMN_1914874	chr21	31661727	31661777	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1783743	chr11	45409914	45409964	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1730332	chr10	115439042	115439092	-	51	8	0	13	0	1	0	0	0	3	0	0	0	0	2
ILMN_1833964	chr2	217719453	217719503	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1865736	chr14	55150506	55150556	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1797735	chr1	184597895	184597945	-	51	0	14	1	2	8	1	3	5	3	0	1	0	1	0
ILMN_1661572	chr22	39421436	39421486	-	51	26	0	1	0	1	1	0	4	0	0	0	0	0	1
ILMN_1775345	chr6	89808557	89808607	+	51	2	7	0	18	17	17	14	27	23	9	16	7	37	13
ILMN_3235652	chr1	207891005	207891055	-	51	1	0	0	0	0	1	0	2	0	0	0	1	0	0
ILMN_1904301	chrX	153286925	153286975	-	51	5	0	0	0	1	1	1	1	0	0	0	1	0	1
ILMN_2147345	chr14	74532550	74532600	-	51	3	1	8	0	1	0	1	0	0	1	0	0	1	0
ILMN_1806456	chr14	74532295	74532345	-	51	12	1	14	0	1	0	0	2	0	0	0	0	1	2
ILMN_1825275	chr1	180253082	180253132	+	51	1	0	0	0	0	0	1	0	0	1	1	1	0	1
ILMN_3184978	chr10	17441142	17441192	-	51	0	0	0	0	0	2	0	1	1	1	0	0	1	0
ILMN_3261439	chr10	17451418	17451468	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1713162	chr1	110214122	110214172	-	51	213	27	163	20	32	38	25	28	37	22	15	14	24	29
ILMN_1681109	chr1	46664344	46664394	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2269977	chr1	182359660	182359710	+	51	1	0	2	4	4	6	13	10	13	1	12	1	7	7
ILMN_1779855	chr12	57180981	57181031	-	51	4	1	1	5	5	7	7	7	8	5	1	5	5	6
ILMN_2062687	chr2	242434114	242434164	-	51	8	6	12	6	15	5	6	9	5	3	1	4	4	6
ILMN_3248309	chr1	40235225	40235275	+	51	2	0	5	1	1	1	2	0	0	0	0	1	1	1
ILMN_3273990	chr7	1878437	1878487	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1660292	chr1	150266612	150266662	-	51	108	13	51	99	171	136	140	166	122	57	73	70	148	122
ILMN_1655765	chr1	150266812	150266862	-	51	968	147	328	305	417	329	313	332	254	183	177	154	325	473
ILMN_1690625	chr20	48508511	48508561	-	51	20	5	7	10	8	2	5	8	7	4	0	3	1	3
ILMN_2196569	chr16	56878410	56878460	-	51	199	53	40	155	228	114	154	157	135	100	51	124	188	184
ILMN_1699362	chr5	140041215	140041265	-	51	441	77	194	85	94	82	112	132	112	74	59	79	116	149
ILMN_1786658	chr2	74362705	74362755	+	51	237	16	35	103	89	80	94	97	67	44	30	54	97	188
ILMN_3251171	chrX	153630749	153630799	+	51	149	2	56	13	22	31	13	40	29	12	16	6	14	34
ILMN_2256081	chrX	153637927	153637977	+	51	10	1	3	3	7	15	6	20	13	0	3	3	4	12
ILMN_2116877	chr13	53626106	53626156	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1753954	chr13	53625645	53625695	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ILMN_3309514	chr4	38869676	38869726	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1736901	chr3	113681604	113681654	-	51	4	4	0	7	17	4	12	15	9	7	4	8	15	15
ILMN_1675462	chr4	147110780	147110830	-	51	461	13	83	149	163	117	195	230	165	118	86	125	159	208
ILMN_1661839	chr11	5153407	5153457	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1709267	chr15	23813272	23813322	-	51	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ILMN_1697286	chr22	30728343	30728393	+	51	61	12	18	26	35	16	21	29	10	18	11	14	27	27
ILMN_1788391	chr10	48968559	48968609	-	51	0	0	0	0	0	0	1	1	0	0	0	0	1	0
ILMN_1753933	chr8	53450990	53451040	+	51	0	0	0	0	0	1	0	4	5	1	2	1	6	2
ILMN_3288018	chr5	87960669	87960719	+	51	2	0	0	0	0	0	0	2	1	1	0	0	0	0
ILMN_1672484	chr5	70342448	70342498	+	51	6	0	0	1	1	0	0	2	1	1	1	0	1	0
ILMN_3274036	chr22	39570217	39570267	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1801442	chr12	52679810	52679860	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ILMN_3310291	chr20	49202366	49202416	-	51	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ILMN_1705813	chr7	117308463	117308513	-	51	0	2	0	0	1	0	0	1	1	0	3	0	0	0
ILMN_1689438	chr10	103190157	103190207	-	51	24	0	7	3	2	7	7	11	7	4	5	1	15	3
ILMN_1815718	chr10	103316707	103316757	-	51	21	21	8	20	26	12	16	26	18	10	8	7	11	9
ILMN_1713320	chr17	37071709	37071759	-	51	2	0	0	0	0	0	2	0	0	1	0	1	0	0
ILMN_1760855	chrX	128726177	128726227	-	51	20	18	46	63	85	60	34	36	31	56	18	25	38	132
ILMN_2367487	chr14	51371582	51371632	-	51	0	0	4	2	1	41	7	8	4	4	1	3	1	3
ILMN_1698311	chr14	51345513	51345563	-	51	0	0	0	0	0	1	1	2	0	1	0	0	0	0
ILMN_1707925	chr14	51371165	51371215	-	51	0	0	0	2	3	57	4	11	3	6	0	2	1	3
ILMN_1697348	chr7	73112195	73112245	-	51	247	51	56	117	161	81	99	105	85	76	40	68	113	140
ILMN_3191192	chr2	178467849	178467899	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1651490	chr10	94833742	94833792	-	51	0	0	0	1	3	0	4	5	8	0	74	0	4	1
ILMN_2137544	chr17	6803356	6803406	-	51	16	0	0	3	2	3	7	5	2	0	3	2	3	7
ILMN_1795340	chr12	98938094	98938144	-	51	351	0	45	58	18	86	107	144	119	73	45	44	162	127
ILMN_1663502	chr4	1950254	1950304	-	51	8	8	0	4	4	0	3	2	1	1	1	2	0	4
ILMN_3248122	chr17	37560823	37560873	+	51	151	21	42	67	71	45	61	63	52	48	34	51	62	74
ILMN_1912424	chr4	174429903	174429953	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3283996	chr20	20344359	20344409	+	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ILMN_1870041	chr5	102118697	102118747	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2088560	chrX	134847240	134847290	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2054213	chr13	20246026	20246076	-	51	183	2	39	28	10	31	29	37	32	20	11	22	42	56
ILMN_1665092	chr1	2717222	2717272	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1773781	chr15	74000923	74000973	-	51	0	0	2	0	0	2	2	1	1	0	3	1	0	2
ILMN_1656807	chr17	41151976	41152026	-	51	22241	1567	3939	4429	3671	4744	4138	7712	5559	3057	3209	2912	5280	6987
ILMN_1742288	chr3	40558596	40558646	-	51	6	3	0	10	15	13	14	16	21	23	7	13	20	43
ILMN_1663037	chr11	40136069	40136119	+	51	4	0	0	0	0	1	4	0	0	0	0	0	2	0
ILMN_1715931	chr9	88880109	88880159	+	51	50	3	54	21	16	35	42	44	35	29	18	15	52	76
ILMN_1688631	chr22	36649976	36650026	-	51	5	0	0	0	0	0	0	1	0	0	0	0	0	0
ILMN_1788281	chr16	28909821	28909871	-	51	4	0	0	0	0	0	0	0	0	2	0	0	0	0
ILMN_1714790	chrX	52659402	52659452	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1768783	chr13	113536135	113536185	-	51	20	0	6	6	2	14	14	20	7	13	4	7	14	9
ILMN_2395692	chr6	161770813	161770863	+	51	0	0	1	0	0	0	0	2	1	0	0	1	0	0
ILMN_1782691	chr1	111828539	111828589	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1702389	chr8	144519839	144519889	+	51	7	1	4	3	3	2	2	4	2	3	0	1	6	6
ILMN_1702431	chr1	8312528	8312578	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3273185	chr2	56402445	56402495	+	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ILMN_1690320	chr15	99676645	99676695	+	51	18	19	9	10	18	13	16	13	9	4	3	10	17	5
ILMN_3187689	chr1	223803712	223803762	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3243366	chr2	99410421	99410471	+	51	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ILMN_1766657	chr9	124101420	124101470	+	51	56	16	185	12	51	15	24	24	47	11	47	13	23	25
ILMN_1696419	chr9	124110373	124110423	+	51	97	0	358	17	23	36	52	49	108	24	118	19	82	17
ILMN_2412564	chr3	196663889	196663939	+	51	738	5	134	182	129	205	204	288	241	170	76	119	215	343
ILMN_1720442	chr3	196662825	196662875	+	51	462	10	116	154	222	154	164	205	241	179	74	137	198	245
ILMN_2297161	chr3	196666117	196666167	+	51	531	3	101	98	54	110	117	200	154	112	52	61	167	138
ILMN_1834147	chr1	87062665	87062715	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1810457	chr12	1085855	1085905	+	51	0	0	5	0	0	2	1	1	0	1	0	0	1	1
ILMN_1680727	chr1	193065806	193065856	+	51	138	17	63	21	24	10	34	33	21	26	13	19	35	38
ILMN_1737912	chr1	193074733	193074783	+	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ILMN_2365091	chr19	55385729	55385779	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1743763	chr6	43474186	43474236	-	51	36	17	19	22	27	9	17	21	9	13	5	16	16	25
ILMN_1695601	chr15	84907966	84908016	-	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ILMN_1748894	chr19	17453404	17453454	-	51	37	14	3	35	51	30	39	57	32	23	15	36	38	41
ILMN_1801666	chr3	38738837	38738887	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1681340	chr1	54411223	54411273	+	51	222	2	22	20	24	30	38	47	21	16	13	20	43	31
ILMN_3310840	chr17	57918647	57918697	-	51	63	1	27	0	1	1	0	3	0	0	0	0	0	1
ILMN_1656145	chr10	101156894	101156944	+	51	81	54	36	39	81	52	53	70	80	33	22	25	59	104
ILMN_1682259	chr12	7882291	7882341	+	51	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ILMN_1720136	chr11	67290074	67290124	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1772719	chr2	27873451	27873501	-	51	161	26	73	109	130	94	104	146	115	83	62	60	131	172
ILMN_1761268	chr8	145101526	145101576	-	51	2	0	0	0	0	0	1	0	0	0	0	0	1	0
ILMN_1736171	chr8	145104942	145104992	-	51	0	1	0	1	0	0	2	4	2	2	2	2	1	1
ILMN_1779857	chr9	110247731	110247781	+	51	3	0	171	2	7	9	7	4	22	1	2	7	10	12
ILMN_2137789	chr9	110247500	110247550	+	51	3	0	137	0	3	6	3	0	11	6	6	3	4	7
ILMN_2399627	chr16	71764079	71764129	+	51	111	1	44	32	38	26	26	29	45	30	20	18	41	35
ILMN_2399622	chr16	71763509	71763559	+	51	195	6	46	47	71	27	36	25	36	29	16	29	44	54
ILMN_1659421	chr16	90289021	90289071	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ILMN_1718619	chr1	228581515	228581565	+	51	80	12	14	24	34	14	22	24	18	23	14	10	27	42
ILMN_1711611	chr1	207679254	207679304	-	51	19	0	0	0	0	2	0	0	0	1	0	0	0	0
ILMN_1695899	chr15	43407986	43408036	+	51	1	0	0	0	1	4	1	4	1	0	1	2	1	5
ILMN_1695663	chr6	52747051	52747101	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1668369	chr19	10501859	10501909	+	51	130	61	61	78	105	66	62	65	52	35	27	52	70	79
ILMN_1711450	chr20	57569238	57569288	-	51	240	18	110	74	67	38	93	93	67	43	49	48	98	105
ILMN_1808777	chr19	48246231	48246281	-	51	0	6	199	2	8	4	2	0	4	1	3	2	5	1
ILMN_1756130	chr16	73975504	73975554	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1731174	chr16	73974841	73974891	+	51	0	0	0	28	15	16	40	48	38	14	11	14	63	37
ILMN_1911885	chr3	13037897	13037947	-	51	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ILMN_1750029	chr21	27143380	27143430	-	51	68	0	31	33	20	22	27	33	32	22	17	22	31	27
ILMN_2175562	chr21	27144228	27144278	-	51	68	2	26	28	41	26	34	25	27	28	7	22	37	37
ILMN_1706101	chr7	25174754	25174804	+	51	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ILMN_2316236	chr4	57514625	57514675	+	51	0	2	0	0	0	0	0	0	0	0	0	0	10	0
ILMN_1784933	chr10	96985639	96985689	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2100936	chr10	96986073	96986123	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3262025	chr2	139036726	139036776	-	51	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ILMN_1692249	chr7	108150716	108150766	-	51	0	0	0	5	0	1	3	11	5	3	6	0	4	1
ILMN_1662198	chr22	41641678	41641728	+	51	61	33	28	66	151	92	106	102	60	45	15	63	78	137
ILMN_1664646	chr10	18834688	18834738	+	51	51	13	7	22	16	6	23	25	18	5	6	8	22	12
ILMN_1745103	chr12	10147744	10147794	+	51	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ILMN_1761010	chr3	136048769	136048819	-	51	211	33	51	85	140	122	103	136	109	63	54	57	146	144
ILMN_3241041	chr12	104344073	104344123	+	51	0	0	2	0	2	1	0	1	0	0	0	1	2	3
ILMN_1908012	chr19	55975051	55975101	+	51	0	0	0	4	2	27	9	9	0	8	2	3	2	5
ILMN_1690042	chr17	2936558	2936608	-	51	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ILMN_1755224	chr17	7340936	7340986	-	51	1	0	0	0	1	0	0	2	0	0	0	0	0	0
ILMN_1806365	chr16	71095127	71095177	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1798914	chr1	223568685	223568735	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1833858	chr2	70883921	70883971	+	51	0	7	0	6	6	2	5	3	6	6	0	4	4	6
ILMN_3308485	chrX	45606471	45606521	+	51	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ILMN_1808238	chr15	65032145	65032195	+	51	56	167	1	139	207	84	138	101	90	95	31	100	101	186
ILMN_1707760	chr11	55322605	55322655	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_2153547	chr11	55322486	55322536	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_3272546	chr6	3694248	3694298	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1884579	chrX	122717462	122717512	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1673509	chr19	55903219	55903269	-	51	36	8	16	9	15	10	10	3	9	11	2	8	4	9
ILMN_1675612	chr20	36146032	36146082	+	51	155	133	113	88	143	98	67	117	71	65	40	73	103	143
ILMN_1768804	chr3	95314615	95314665	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1802252	chr12	6647342	6647392	-	51	32982	4852	4492	4254	6213	3609	4120	4958	3339	2594	1985	2932	4900	5067
ILMN_2038778	chr12	6647058	6647108	-	51	43880	3297	6342	5988	7116	4840	5823	7937	4488	2694	2011	4172	7169	6069
ILMN_1343295	chr12	6647078	6647128	-	51	43867	3568	6518	6433	7486	5116	6137	8456	4767	2829	2070	4273	7578	6561
ILMN_2266573	chr15	34610823	34610873	+	51	27	0	4	1	1	2	4	4	4	2	1	0	2	1
ILMN_1744360	chr5	732666	732716	+	51	0	0	0	0	1	2	0	1	1	0	0	0	3	2
ILMN_1667494	chr14	65215214	65215264	+	51	0	0	0	6	0	1	7	2	5	1	1	2	2	8
ILMN_1663106	chr14	65215603	65215653	+	51	0	0	0	4	2	3	6	3	4	2	0	1	1	2
ILMN_2347314	chr1	150782989	150783039	+	51	72	5	31	23	39	16	21	22	23	19	19	26	22	18
ILMN_1666631	chr17	17919190	17919240	-	51	6	3	1	1	0	1	1	1	1	1	0	0	0	3
ILMN_1677942	chr1	201861124	201861174	-	51	1	4	47	5	4	8	14	11	13	10	16	9	21	14
ILMN_1719280	chr9	139380070	139380120	-	51	0	0	0	0	1	0	2	2	1	2	0	0	2	0
ILMN_1806474	chr17	41363651	41363701	-	51	6	3	10	0	4	0	3	2	0	1	0	2	3	1
ILMN_1770795	chr10	54068730	54068780	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1658579	chr17	46053177	46053227	-	51	330	3	52	35	125	34	78	90	54	34	33	25	51	70
ILMN_3212007	chr6	184422	184472	+	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1803279	chr1	93617762	93617812	+	51	282	15	35	31	24	19	26	27	30	25	15	19	31	47
ILMN_1678765	chr7	50359159	50359209	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILMN_1776314	chr11	3687027	3687077	+	51	1	0	1	2	1	0	1	0	0	2	1	0	1	2
ILMN_1677226	chr22	19957708	19957758	+	51	0	26	1	44	58	41	41	79	37	37	31	19	26	43
ILMN_1654893	chr15	75137478	75137528	+	51	484	24	120	42	55	74	53	58	50	32	17	18	53	89
ILMN_1773558	chr11	125825509	125825559	-	51	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ILMN_2184231	chrX	109918810	109918860	+	51	0	0	2	26	7	21	26	33	40	16	15	7	20	14
ILMN_1678233	chrX	109918750	109918800	+	51	0	0	3	41	10	19	27	30	40	19	20	12	34	24
ILMN_2307903	chr1	101204470	101204520	-	51	0	154	0	1	0	0	0	0	0	0	0	0	0	0
ILMN_1766955	chr1	101204018	101204068	-	51	7	53	3	0	0	0	0	0	0	0	0	0	0	0
ILMN_1725831	chr19	5559775	5559825	+	51	3	0	0	0	1	1	0	1	1	1	0	1	0	0
ILMN_2180885	chr4	49040052	49040102	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
